iter,train_loss,train_err,dev_loss,dev_err
88,0.010109360164328087,0.040513833992094864,0.023079978927942144,0.14792899408284024
89,0.010020484252032599,0.039525691699604744,0.023046170322733678,0.14792899408284024
90,0.009932716443431279,0.038537549407114624,0.023013024177291973,0.14792899408284024
91,0.0098460313090721046,0.038537549407114624,0.022980521159208293,0.14792899408284024
92,0.0097604044298478139,0.037549407114624504,0.022948642707596223,0.14792899408284024
93,0.0096758123458058534,0.03557312252964427,0.022917370992587748,0.14792899408284024
94,0.0095922325079288388,0.03359683794466403,0.022886688877391297,0.14792899408284024
95,0.0095096432326842919,0.03260869565217391,0.022856579882729437,0.14792899408284024
96,0.0094280236591604248,0.03162055335968379,0.02282702815348928,0.14792899408284024
97,0.0093473537086175788,0.03162055335968379,0.022798018427431968,0.14792899408284024
98,0.0092676140462991021,0.03162055335968379,0.022769536005817693,0.14792899408284024
99,0.0091887860453574895,0.03162055335968379,0.022741566725815451,0.15088757396449703
100,0.0091108517527619497,0.030632411067193676,0.02271409693457533,0.15088757396449703
